8.754771202956647125e-01,9.241786725548244430e-01,7.564517642655635976e-01,8.056652677191457057e-01,8.071119700431559352e-01,9.230950103283293018e-01,9.328945648156277137e-01,8.754771202956647125e-01,8.118627022735902532e-01,8.190383738506497036e-01,8.754771202956647125e-01,8.462038917924799009e-01,9.307858746513137937e-01,8.170018725076094723e-01,9.241786725548244430e-01,8.898435080912979744e-01,9.241786725548244430e-01,8.118627022735902532e-01,7.633997379554586793e-01,9.312680226056720967e-01,9.241786725548244430e-01,8.754771202956647125e-01,9.156163800840858569e-01,9.241786725548244430e-01,8.636356076072825294e-01
8.237502910929765942e-01,8.240841792639524988e-01,7.949619572681945190e-01,8.378738823132499958e-01,8.071119700431559352e-01,8.898435080912979744e-01,8.636356076072825294e-01,8.599942356062477700e-01,8.071119700431559352e-01,8.190383738506491484e-01,8.898435080912979744e-01,8.200113796971967295e-01,9.307858746513137937e-01,8.378738823132499958e-01,8.898435080912979744e-01,8.898435080912979744e-01,8.898435080912979744e-01,7.667570616268366557e-01,6.903720424628244645e-01,8.898435080912979744e-01,8.034598270177939483e-01,8.898435080912979744e-01,9.230950103283293018e-01,9.307858746513137937e-01,8.599942356062477700e-01
8.665441333311738603e-01,9.241786725548244430e-01,7.949619572681945190e-01,8.636356076072825294e-01,8.071119700431559352e-01,9.230950103283293018e-01,9.328945648156277137e-01,8.754771202956647125e-01,8.071119700431559352e-01,8.636356076072825294e-01,8.898435080912979744e-01,8.636356076072825294e-01,9.328945648156277137e-01,8.636356076072825294e-01,9.241786725548244430e-01,8.754771202956647125e-01,9.241786725548244430e-01,8.118627022735902532e-01,7.564517642655635976e-01,9.312680226056720967e-01,9.241786725548244430e-01,8.898435080912979744e-01,9.156163800840858569e-01,9.328945648156277137e-01,8.636356076072825294e-01
8.935711603582006113e-01,8.462189523468713892e-01,7.939424005586620536e-01,7.794449200559974145e-01,8.517117725340046519e-01,8.935711603582006113e-01,8.935711603582006113e-01,8.236330442680637187e-01,7.883339896165344474e-01,8.245408281108902449e-01,8.457306200361510706e-01,8.378738823132499958e-01,8.935711603582006113e-01,8.245408281108902449e-01,8.462189523468713892e-01,8.722310354728923798e-01,8.935711603582006113e-01,7.896595603823548526e-01,6.603313696826121904e-01,8.754771202956647125e-01,8.462189523468713892e-01,8.935711603582006113e-01,9.281750674659339229e-01,8.935711603582006113e-01,8.236330442680637187e-01
8.935711603582006113e-01,8.462189523468713892e-01,7.329869569177652755e-01,7.964603500420025517e-01,8.517117725340046519e-01,8.935711603582006113e-01,8.935711603582006113e-01,8.104349629057199245e-01,8.522387523480207117e-01,8.245408281108902449e-01,8.371389874171069057e-01,8.200113796971967295e-01,8.935711603582006113e-01,8.245408281108902449e-01,8.462189523468713892e-01,8.371389874171069057e-01,8.935711603582006113e-01,7.869081191569855527e-01,6.764307461480552064e-01,8.754771202956647125e-01,8.462189523468713892e-01,8.935711603582006113e-01,9.230950103283293018e-01,8.935711603582006113e-01,8.371389874171069057e-01
8.104349629057199245e-01,8.462189523468713892e-01,7.329869569177652755e-01,7.933219198626566548e-01,7.500303834525259283e-01,8.732459793738983622e-01,8.935711603582006113e-01,8.104349629057199245e-01,7.883339896165344474e-01,8.245408281108902449e-01,8.371389874171069057e-01,8.200113796971967295e-01,8.935711603582006113e-01,8.245408281108902449e-01,8.462189523468713892e-01,8.722310354728923798e-01,8.462189523468713892e-01,7.924257950629096658e-01,7.165664477512569963e-01,8.754771202956647125e-01,8.462189523468713892e-01,8.935711603582006113e-01,9.307858746513137937e-01,8.935711603582006113e-01,8.245408281108902449e-01
8.237502910929765942e-01,8.462189523468713892e-01,7.965884994781498030e-01,8.378738823132499958e-01,8.071119700431559352e-01,8.898435080912979744e-01,8.665441333311738603e-01,8.599942356062477700e-01,8.071119700431559352e-01,8.190383738506491484e-01,8.898435080912979744e-01,8.350028259841972833e-01,9.307858746513137937e-01,8.378738823132499958e-01,8.898435080912979744e-01,8.898435080912979744e-01,8.898435080912979744e-01,7.238448286180286795e-01,7.165664477512569963e-01,8.898435080912979744e-01,8.462189523468713892e-01,8.898435080912979744e-01,9.230950103283293018e-01,9.307858746513137937e-01,8.599942356062477700e-01
8.636356076072825294e-01,9.241786725548244430e-01,8.042616418858492544e-01,8.371389874171072387e-01,8.071119700431559352e-01,9.262222171923689684e-01,9.328945648156277137e-01,8.754771202956647125e-01,8.071119700431559352e-01,8.600311544330917490e-01,8.754771202956647125e-01,8.636356076072825294e-01,9.307858746513137937e-01,8.636356076072825294e-01,9.262222171923689684e-01,8.754771202956647125e-01,9.262222171923689684e-01,7.525722115232527099e-01,7.329869569177652755e-01,9.312680226056720967e-01,9.241786725548244430e-01,8.754771202956647125e-01,8.754771202956647125e-01,9.307858746513137937e-01,8.600311544330917490e-01
7.644834001819540426e-01,8.494113047376803394e-01,8.139349910026071333e-01,8.253768333029321003e-01,7.570612785031762826e-01,8.494113047376803394e-01,8.494113047376803394e-01,8.017644830148022983e-01,7.373829773405967680e-01,8.017644830148025203e-01,7.644834001819540426e-01,8.017644830148022983e-01,8.494113047376803394e-01,7.582265662589008359e-01,8.494113047376803394e-01,7.644834001819540426e-01,8.494113047376803394e-01,7.245211277461177657e-01,8.095718856777567307e-01,8.494113047376803394e-01,8.652621498172381465e-01,7.644834001819540426e-01,8.412383974256688601e-01,8.494113047376803394e-01,7.644834001819540426e-01
8.754771202956650455e-01,9.241786725548244430e-01,7.949619572681945190e-01,8.754771202956650455e-01,8.118627022735902532e-01,9.230950103283293018e-01,9.328945648156277137e-01,8.754771202956647125e-01,8.071119700431559352e-01,8.636356076072825294e-01,8.754771202956650455e-01,8.764670137752984536e-01,9.307858746513137937e-01,8.170018725076094723e-01,9.241786725548244430e-01,8.754771202956650455e-01,9.241786725548244430e-01,8.118627022735902532e-01,7.633997379554586793e-01,9.241786725548244430e-01,9.241786725548244430e-01,8.754771202956650455e-01,9.156163800840858569e-01,9.307858746513137937e-01,8.898435080912979744e-01
8.636356076072825294e-01,9.241786725548244430e-01,7.949619572681945190e-01,8.636356076072825294e-01,8.071119700431559352e-01,9.230950103283293018e-01,9.241786725548244430e-01,8.599942356062477700e-01,8.589018938264301184e-01,8.636356076072825294e-01,8.898435080912979744e-01,8.600311544330917490e-01,9.307858746513137937e-01,8.378738823132499958e-01,9.241786725548244430e-01,8.898435080912979744e-01,9.262222171923689684e-01,7.434017383336748441e-01,7.564517642655635976e-01,9.241786725548244430e-01,9.241786725548244430e-01,8.898435080912979744e-01,8.412383974256688601e-01,9.307858746513137937e-01,8.866555228018186963e-01
8.003268199489121937e-01,8.009504342579066849e-01,8.376932288069774968e-01,7.735891821586513561e-01,7.401233701581377833e-01,8.009504342579066849e-01,8.009504342579066849e-01,7.547193810622854215e-01,7.401233701581377833e-01,8.003268199489121937e-01,8.009504342579066849e-01,8.009504342579066849e-01,7.618868342133076066e-01,7.547193810622854215e-01,8.003268199489121937e-01,8.009504342579066849e-01,8.009504342579066849e-01,7.310318182651558416e-01,9.241786725548244430e-01,8.003268199489121937e-01,8.003268199489121937e-01,8.003268199489121937e-01,8.371389874171072387e-01,8.009504342579066849e-01,8.009504342579066849e-01
7.444933303815940429e-01,7.953128713467310096e-01,7.633997379554589013e-01,7.444933303815940429e-01,7.483647909077454363e-01,8.336885595306976482e-01,7.953128713467310096e-01,8.104349629057199245e-01,7.483647909077454363e-01,7.546945128432624994e-01,7.506047513093030421e-01,7.547193810622854215e-01,8.462189523468713892e-01,7.435226193643863501e-01,8.462189523468713892e-01,7.506047513093030421e-01,8.462189523468713892e-01,7.867522792662365871e-01,8.017644830148025203e-01,8.754771202956650455e-01,8.462189523468713892e-01,7.444933303815940429e-01,8.371389874171072387e-01,8.732459793738983622e-01,7.547193810622854215e-01
8.104349629057199245e-01,8.462189523468713892e-01,7.939424005586620536e-01,8.104349629057199245e-01,8.517117725340046519e-01,8.935711603582006113e-01,8.636356076072831955e-01,8.104349629057199245e-01,8.522387523480207117e-01,8.245408281108902449e-01,8.371389874171069057e-01,8.200113796971967295e-01,8.935711603582006113e-01,7.933219198626566548e-01,8.462189523468713892e-01,8.371389874171069057e-01,8.462189523468713892e-01,7.869081191569855527e-01,7.165664477512569963e-01,8.754771202956647125e-01,8.462189523468713892e-01,8.722310354728923798e-01,9.241786725548244430e-01,8.935711603582006113e-01,8.200113796971967295e-01
7.960510907229759736e-01,7.953128713467310096e-01,7.613440431659759255e-01,7.613440431659759255e-01,7.935712606353948484e-01,8.336885595306976482e-01,7.953128713467310096e-01,7.546945128432624994e-01,7.331186773842062188e-01,8.056652677191457057e-01,8.589018938264301184e-01,7.794449200559974145e-01,7.953128713467310096e-01,7.613440431659759255e-01,7.953128713467310096e-01,7.960510907229759736e-01,7.953128713467310096e-01,7.171550502817870543e-01,8.253300509026653131e-01,7.964603500420025517e-01,7.953128713467310096e-01,7.960510907229759736e-01,9.660096062568565012e-01,8.336885595306976482e-01,8.589018938264301184e-01
