ebm,chroma 0 mean,chroma 0 std,chroma 1 mean,chroma 1 std,chroma 2 mean,chroma 2 std,chroma 3 mean,chroma 3 std,chroma 4 mean,chroma 4 std,chroma 5 mean,chroma 5 std,chroma 6 mean,chroma 6 std,chroma 7 mean,chroma 7 std,chroma 8 mean,chroma 8 std,chroma 9 mean,chroma 9 std,chroma 10 mean,chroma 10 std,chroma 11 mean,chroma 11 std,mfccs 0 mean,mfccs 0 std,mfccs 1 mean,mfccs 1 std,mfccs 2 mean,mfccs 2 std,mfccs 3 mean,mfccs 3 std,mfccs 4 mean,mfccs 4 std,mfccs 5 mean,mfccs 5 std,mfccs 6 mean,mfccs 6 std,mfccs 7 mean,mfccs 7 std,mfccs 8 mean,mfccs 8 std,mfccs 9 mean,mfccs 9 std,mfccs 10 mean,mfccs 10 std,mfccs 11 mean,mfccs 11 std,mfccs 12 mean,mfccs 12 std,cent mean,cent std,cent skew,rolloff mean,rolloff std,rolloff skew,contrast 0 mean,contrast 0 std,contrast 1 mean,contrast 1 std,contrast 2 mean,contrast 2 std,contrast 3 mean,contrast 3 std,contrast 4 mean,contrast 4 std,contrast 5 mean,contrast 5 std,contrast 6 mean,contrast 6 std,zrate mean,zrate std,zrate skew,tempo
0.044569849,0.235868319,0.225938696,0.219245373,0.243146501,0.153733455,0.099640441,0.166124376,0.339740375,0.478190977,0.407915722,0.289516108,0.160119429,0.075557372,0.100944829,0.106741687,0.114047463,0.075637801,0.085633543,0.105431355,0.087087052,0.082976636,0.102474285,0.083584063,0.092738986,-280.23813,49.679127,35.17707,39.125103,-5.6019816,26.49921,-10.543568,0.44105282,-29.547567,-2.635966,1.4754951,-4.760922,11.996828,44.789856,21.548958,16.704622,10.508964,7.94317,9.799796,7.928547,6.765317,13.0967655,7.772078,4.3669868,5.66566,7.93184,3735.167096,1347.057773,0.771993225,6569.022624,875.1338055,-0.717630196,18.87928783,21.99617724,23.86374243,16.52033102,17.72660329,18.9590305,39.85333814,4.12121829,7.68351445,7.595216267,4.491878318,3.464745027,2.76076295,3.917107726,0.133703161,0.090870975,1.532792684,107.6660156
0.069266308,0.396687227,0.321357437,0.242035001,0.243177502,0.209478334,0.139604337,0.146576916,0.200083792,0.331241926,0.324299692,0.270593599,0.208090551,0.160068905,0.121245677,0.104288434,0.088098302,0.105403979,0.123821609,0.111856976,0.104709942,0.147158818,0.13195826,0.096223546,0.090243523,-255.34685,48.20128,20.921629,30.55929,-4.022991,21.158909,-9.699992,7.8539853,-22.064121,2.2894104,-1.147502,-0.04568953,9.596613,37.591473,29.759743,17.495201,9.285211,13.021545,10.536008,9.119016,9.902895,12.414984,5.129512,6.8577676,5.9959183,6.3331676,3721.163134,1570.959117,0.535138235,6604.562378,1298.294915,-0.647666163,22.89233276,21.95662225,23.70514667,17.68743283,16.899982,19.19958309,40.90174336,5.024703426,7.483715078,7.264324665,3.894715447,3.271892568,3.056594712,4.19753248,0.135748969,0.119299541,1.298442788,103.359375
0.074779271,0.19594986,0.221353431,0.208434208,0.156215758,0.144924217,0.220238291,0.364646502,0.408313852,0.348880198,0.292432523,0.242459041,0.162264486,0.167461105,0.162094741,0.114859718,0.129424734,0.085264843,0.101484716,0.114304141,0.108291068,0.106261354,0.129754511,0.131614163,0.105543954,-531.7496,79.57725,-29.282816,-6.7367187,-3.5257955,-9.865509,-21.32476,-5.1816626,-4.4914594,-18.312866,-8.466237,-13.717627,-13.522949,88.03155,41.1644,35.93358,16.382015,11.718965,21.706242,14.893568,12.095133,12.840176,16.909075,18.425648,12.691463,10.711805,1817.581506,633.3794774,0.977836973,3298.168945,1447.945579,0.882358521,28.80649367,21.84428208,27.49531029,23.96003845,23.10718048,21.80431029,37.79205647,6.556083942,8.215963806,8.453236358,6.615692807,4.426772032,4.437703081,4.319657603,0.098056369,0.06226483,1.789145978,151.9990809
0.054230866,0.318023954,0.32392163,0.304703265,0.269715607,0.232518192,0.252511399,0.252919888,0.206704482,0.203697731,0.226348399,0.253920584,0.228951447,0.085010393,0.098486067,0.107610334,0.111079141,0.113000246,0.119335889,0.182460624,0.171040867,0.14796431,0.105736978,0.121238352,0.126601545,-264.48312,66.96277,4.4144664,37.532665,-9.196895,23.808228,-20.921764,-10.756414,-21.221632,-2.2287593,4.596993,-4.778532,13.644276,49.41991,21.78296,18.08061,11.769447,10.931189,16.73467,13.330028,14.243645,11.680056,7.7986536,7.5380983,6.82059,9.803471,3048.415728,1090.591685,1.203553583,5616.926066,1211.407363,-0.989044885,18.93225671,20.42599471,24.84937731,19.10034585,19.26755467,19.429102,38.24256496,4.356891289,6.813840868,7.491704559,5.695745398,4.148823245,3.581872227,3.537117912,0.131994177,0.08828387,1.500951484,67.99958882
0.016346581,0.228057399,0.248009702,0.216906281,0.230393451,0.183289926,0.254031164,0.369113541,0.432004322,0.375352239,0.211642759,0.118356706,0.080967461,0.130037361,0.084031122,0.084441758,0.091497405,0.06440001,0.146673951,0.162438024,0.10547125,0.130811911,0.132906712,0.11743424,0.088854808,-253.27695,32.526394,36.3591,44.149506,-9.835084,29.753527,-8.555476,-3.5372055,-31.754044,-0.8415195,2.9045773,-5.826511,12.98771,35.643383,23.587553,19.603415,12.310071,13.4026985,13.419945,7.4441404,8.069326,11.115057,6.9948645,7.2126527,7.14837,7.308646,4086.914406,1325.630511,0.32332613,6745.973714,872.3860865,0.091670204,23.01204275,22.25853207,25.06802025,19.51060145,19.36909231,20.00876243,40.70515872,4.46841418,6.603929984,7.262301244,5.232158732,4.47595027,2.878484717,2.701769398,0.178082501,0.10561916,0.75693763,184.5703125
0.05602492,0.274165656,0.338032931,0.303052662,0.141402488,0.109013479,0.189297678,0.284738896,0.312107061,0.34570046,0.352491338,0.297956481,0.220604528,0.097484267,0.088730052,0.074340619,0.054813431,0.04662128,0.079730218,0.113713878,0.09123293,0.089307939,0.097186727,0.091974854,0.098746349,-277.78445,53.838737,24.734255,35.521515,-7.195818,23.312984,-9.594256,-6.2527027,-29.550364,0.48340556,-1.0303319,0.7403083,13.4336815,49.001385,15.695717,14.2763195,10.3846245,10.9714155,9.286144,7.832746,10.20277,12.341559,8.181165,5.346699,6.2998853,6.9151993,3506.437985,1079.197019,0.996637852,6561.595662,937.9760372,-0.327196866,19.14575011,20.6303429,23.71568731,17.43234163,17.70650691,17.93179137,39.26037582,4.587875393,6.86686473,7.715836002,4.181423314,3.628913217,2.515815004,3.368849792,0.133958605,0.069107539,0.877736488,135.9991776
0.00580617,0.273048644,0.257184916,0.234323044,0.264728585,0.311388872,0.208648136,0.160775672,0.18406575,0.312757194,0.327261221,0.302621695,0.298275137,0.092508837,0.129443277,0.112050979,0.075298146,0.126591799,0.139960316,0.112522641,0.111829727,0.091540507,0.112745665,0.117016933,0.097551721,-275.6816,52.34107,41.099415,38.023685,-17.857351,24.472292,-5.540109,-0.13954508,-33.51103,-2.4401028,0.031513855,-5.9443874,16.76907,34.000732,21.26356,16.658218,9.867138,14.173326,12.192689,7.8378944,6.1194243,10.804682,8.926015,6.6132655,5.202663,8.0324545,3675.907314,1274.24154,0.647926475,6691.492716,857.7173575,0.346859721,19.62731737,20.15315247,24.69405284,17.72883504,18.55537178,19.0941631,39.77789244,4.644111586,6.805665837,7.684489819,4.31339593,3.577884603,2.352283868,3.269500401,0.138099953,0.084750149,0.796439999,103.359375
0.044774979,0.365055174,0.328725763,0.250197537,0.175622571,0.159710378,0.166291743,0.24613099,0.338160742,0.343072573,0.279697522,0.284975975,0.329144547,0.073213835,0.084185501,0.069311707,0.07187497,0.054313672,0.055303722,0.048335017,0.0747002,0.053174492,0.081080339,0.057520494,0.051077892,-696.43427,96.98603,-11.166387,8.766206,29.26246,26.399527,-14.592466,-23.777645,-15.945302,-14.418413,-10.828234,-17.727345,-8.958895,76.93161,54.361187,31.38196,14.764319,10.061231,11.762081,16.696465,17.863102,13.713765,12.587883,9.050121,7.939461,7.202225,1861.502684,834.4871877,0.653616704,3445.162964,1749.142797,0.365070534,34.57991957,13.37079682,21.25770184,18.31282192,21.66266691,17.31134888,36.01378026,5.248969445,3.831040131,6.43930033,3.715928821,3.832300672,3.836604461,3.279109749,0.092321325,0.057641214,1.277068725,151.9990809
0.041848837,0.290040586,0.20790927,0.147112029,0.137911425,0.185587568,0.223461862,0.232525997,0.269841187,0.325262017,0.382190392,0.400805526,0.35325251,0.114440754,0.086025668,0.08556319,0.073344528,0.066067245,0.077913063,0.051735846,0.089888549,0.109450359,0.085480536,0.061797301,0.077046625,-786.25397,87.39481,24.21359,8.327757,18.355932,17.772629,1.479436,-11.575787,-15.998555,-16.220982,-11.575608,-8.031807,-6.4685526,53.603817,45.463158,20.338266,19.118513,8.159046,9.286189,13.743561,19.500154,18.963846,13.454765,8.479202,7.0316434,5.547311,1761.592393,668.8504361,-0.401841482,3511.158244,1767.3,-0.512048496,32.27953755,15.80640432,22.79425353,15.78628257,17.07290832,15.53349569,33.6019608,6.997155672,5.508077386,8.844236991,4.552447567,3.653018257,2.12685944,2.016747242,0.067362467,0.026410283,0.082535013,117.4538352
0.020101175,0.489110223,0.410183274,0.248203671,0.248410709,0.219875619,0.140430668,0.191012486,0.221869573,0.186348895,0.161117537,0.240240599,0.324595048,0.092211382,0.060215517,0.105410727,0.0830586,0.072344889,0.062070302,0.074998098,0.115773341,0.087724565,0.092520467,0.106238656,0.076627376,-268.5013,74.767975,20.006962,45.840794,-13.261503,15.107495,-10.740076,-15.945753,-15.2641115,-1.1362205,-5.6414332,5.571453,10.975085,28.425636,14.604892,10.26837,9.148553,9.875536,10.20154,9.102621,11.01366,7.8669133,7.2777705,6.48555,5.954426,7.2233615,2763.276009,987.3856082,1.3348093,5493.110148,1010.14245,-0.197981633,18.5392298,19.42167745,22.6579114,15.49257882,15.98459072,17.40091157,34.75840667,3.910694665,5.39656269,6.381401699,3.465850362,2.40738176,2.174220518,2.116293812,0.093948929,0.05038835,1.368269184,103.359375
0.040454839,0.309451038,0.365623224,0.361449768,0.328075123,0.303082928,0.166417387,0.106391997,0.146496258,0.245195909,0.295653773,0.259673618,0.196592454,0.117179076,0.115015141,0.113770427,0.075388682,0.067866487,0.107720081,0.127925212,0.084464166,0.102261481,0.1229545,0.086309733,0.089527657,-253.76353,44.184128,28.403023,38.90475,-9.109115,27.999338,-18.043495,-4.382413,-30.734678,2.2908726,3.6718814,-2.3708177,12.895616,34.22014,24.05647,16.95392,8.761703,9.309965,11.269603,8.846399,8.74684,10.784625,7.6651244,6.786562,6.9904747,6.640677,3866.104001,1254.898842,0.782019588,6724.290975,849.2403646,0.497404086,18.39956825,19.10405225,24.19062478,17.07262891,17.77869953,18.62432481,41.19386927,4.070148186,6.798788489,6.83107767,4.373334861,3.067645894,2.147770874,3.476106318,0.177598741,0.088785741,0.814755634,99.38401442
0.051976024,0.264857931,0.25763317,0.216200874,0.168142705,0.208789978,0.248557119,0.267955858,0.283684972,0.309514276,0.363635483,0.396692159,0.295997216,0.062208609,0.065432137,0.082167253,0.076524198,0.068500239,0.076004983,0.075363894,0.074134472,0.071481551,0.037046357,0.068959473,0.064494566,-871.21875,103.02457,-9.862931,23.366098,9.806323,21.096733,-0.066196404,1.8375715,-7.2864347,-3.9195538,-9.320314,-5.444508,-7.352695,15.130169,14.580905,8.19943,5.929855,4.502035,6.5540686,10.035061,12.418756,8.790675,4.387694,4.7332916,3.9848936,4.5991716,1997.492569,618.8362655,-0.062362463,4016.141764,1505.967088,-0.960807106,31.19195216,12.87312946,18.78114746,14.37456658,16.34266098,14.9479586,33.63294116,5.809274482,3.870212986,5.234401056,2.976030855,2.223410212,1.661781177,1.786529211,0.082399721,0.024474931,-0.060386441,151.9990809
0.043641832,0.297129174,0.329153183,0.274090992,0.348476747,0.317993317,0.232190545,0.228803804,0.205446669,0.260123449,0.240464833,0.185076367,0.191670124,0.084330258,0.140823776,0.132905126,0.104678852,0.114697929,0.145231102,0.11058411,0.120208391,0.135691844,0.116809952,0.081971396,0.073982843,-237.0276,65.1017,8.547512,18.076397,0.3020334,19.387636,-13.032964,5.799265,-23.759861,0.82276064,-3.8933196,-5.1478467,7.1175117,31.728537,24.82141,15.2275715,9.024761,8.351599,8.973066,7.950819,10.251266,11.403739,6.22553,5.386757,4.877538,8.613619,3634.861118,1408.850594,0.822198976,6653.311157,1155.269351,0.224306056,18.02209531,19.5459153,21.92286664,17.28425075,16.51623745,18.78436515,39.91798382,3.498327935,6.284168455,6.053730699,3.17570539,2.410768337,2.569199468,3.407675647,0.155381944,0.119763345,1.77971533,184.5703125
0.048854069,0.270360993,0.221408682,0.167715896,0.190494936,0.236161562,0.340794443,0.393942561,0.377064614,0.306336402,0.188356783,0.186644829,0.222274477,0.104125512,0.097007221,0.083047829,0.085317582,0.115491616,0.118010804,0.117833076,0.110095265,0.109731038,0.077566464,0.096768942,0.124504528,-505.83783,73.66902,-44.019863,-19.201733,5.391278,18.384474,-14.413238,-19.919846,-18.50656,-19.384647,-2.5293016,-18.00206,-10.633076,89.156395,39.067772,23.930689,9.969602,26.849056,13.792925,13.646453,11.447631,18.356066,17.657179,9.979649,15.851272,12.328665,1772.748859,383.0607896,-1.145419089,2942.572021,1079.971236,0.698726283,33.02413712,17.72863567,23.39848797,23.62853856,23.0722243,23.73034363,38.54414181,5.532649144,7.276801971,7.088563239,6.010940855,3.704609352,5.892632496,6.165613827,0.113674588,0.039853291,-0.70186534,78.30255682
0.05655058,0.376924528,0.397335923,0.335108035,0.286681905,0.231074524,0.13785498,0.193149104,0.219947134,0.28655252,0.285245184,0.224970278,0.165742738,0.120532292,0.080457141,0.07890283,0.080845009,0.087327149,0.056270374,0.10601054,0.151193298,0.086126147,0.070548675,0.074179697,0.096827246,-270.494,51.723103,29.091673,28.916088,-2.2318456,23.85292,-7.35795,8.902169,-23.274757,3.432044,-0.9423341,-1.1257365,14.8670635,35.64891,19.968922,16.719957,10.2154255,6.5178723,10.081216,9.719098,8.893057,12.309258,7.7654243,4.6474133,6.2492948,7.900929,3889.59792,1521.392972,0.539661725,6710.184733,1249.03352,-0.709390065,18.22025997,18.73241109,22.94681161,17.12897872,16.99784922,19.08840484,39.47276962,4.485375992,6.869835561,7.050056252,4.064325208,3.862100462,2.954634548,4.368294321,0.153453686,0.097512932,1.105713025,117.4538352
0.021914912,0.202990744,0.14403406,0.087569821,0.106184464,0.127841023,0.066761099,0.053338267,0.345210716,0.574193937,0.443156984,0.328846124,0.321398343,0.04761858,0.072573779,0.051911951,0.047830988,0.062969582,0.074757455,0.072615233,0.040804054,0.030274695,0.028941178,0.067424184,0.058796261,-253.55295,69.8326,25.31287,44.384327,-2.886186,38.666412,-4.611334,7.5562906,-10.39541,5.5301747,4.005858,1.8333015,18.690378,35.986153,27.249626,16.693283,11.802397,14.842288,11.280371,11.397635,10.576026,7.8468046,7.3634977,3.812721,4.6662483,5.623738,3182.221319,1379.424912,0.769305849,5918.540446,1187.811625,0.128742278,19.57796173,18.05968268,23.77381965,16.08960618,17.00383952,17.88917658,39.33384666,4.093684688,5.491053614,6.033683132,3.098382306,2.890466658,2.235240029,4.072005045,0.105859827,0.084871666,1.079775625,129.1992188
0.070136739,0.247035635,0.255358203,0.285722755,0.271856466,0.206490065,0.159018069,0.234578897,0.326005588,0.341743897,0.356380787,0.304445504,0.236859869,0.11767375,0.086309553,0.074567046,0.0509724,0.045420938,0.052573277,0.089186976,0.108711736,0.099211759,0.11612237,0.098282253,0.096764192,-558.61694,61.366528,-4.6381726,-1.2423745,20.306665,22.920973,-17.710045,-14.519615,-9.8914795,-21.402294,-13.06748,-13.02242,-8.016529,74.85478,48.242233,30.213997,21.62733,19.438143,17.371305,26.796017,21.840841,16.145922,25.198795,10.554366,11.311674,7.846257,2006.267335,1079.744453,0.564417516,3472.478231,1841.570626,0.041727525,33.60457425,16.60766124,24.13636408,20.53164064,26.10764724,20.64662061,38.70302348,5.605275152,7.363736248,7.923645998,4.889885547,6.248163946,6.325117086,6.732057171,0.094061957,0.059963776,1.73901546,234.9076705
0.065163711,0.375408402,0.321214041,0.29328361,0.322230307,0.217248759,0.102693811,0.152673341,0.205673821,0.282441016,0.317645132,0.268062912,0.219402062,0.121079477,0.117154628,0.142928878,0.080066094,0.060640142,0.094470946,0.115788725,0.12086992,0.128538535,0.129678341,0.074414938,0.085455906,-302.3933,81.289764,27.338425,38.811455,-15.138054,24.280102,-4.1488957,-13.618074,-20.669437,-4.4801416,-1.14585,1.8594812,15.860401,56.669907,16.1747,13.077182,14.191231,14.074107,7.6473713,10.64158,13.490155,15.259028,9.058993,9.011592,6.7510204,9.667151,2753.010258,1028.338547,1.38275356,5676.242065,1198.188971,-1.050741757,20.26238172,19.02645919,23.14835619,17.65999563,17.51335527,17.56715359,36.115494,3.691318517,5.453911678,6.772232314,5.547835576,3.318557862,2.610508633,4.102387445,0.072383174,0.026005561,0.975722412,135.9991776
0.102281197,0.213620916,0.169340787,0.180836823,0.145490645,0.155860061,0.186963183,0.249976681,0.325185971,0.396666965,0.424453061,0.366502019,0.282684756,0.100851283,0.100106547,0.111092287,0.080136122,0.084488959,0.050287441,0.061092049,0.096379244,0.117196608,0.075892281,0.062102414,0.087198567,-740.5321,57.220947,27.55528,18.660713,22.408127,16.334549,-0.36721513,-12.857177,-14.90575,-11.154371,-7.4174356,-6.872348,-6.901768,43.34688,41.875164,20.709074,16.13899,15.5209875,12.710815,9.865616,20.323376,18.043886,12.507567,7.327046,5.6976748,6.9188175,1819.675431,862.3455189,0.413973354,3589.415487,1849.431035,-0.45356884,32.96349747,15.50351808,23.45564017,16.04987693,17.95248059,15.85021624,34.01419773,6.296613665,6.538341828,8.733257559,4.638762277,4.529366374,2.777127502,1.922439546,0.068144622,0.03005827,-0.167647742,198.7680288
0.074798787,0.315182801,0.329794076,0.285562406,0.189432378,0.18778088,0.19590676,0.230802525,0.237752741,0.264739681,0.252191736,0.298561459,0.325067634,0.123839276,0.115454724,0.139720788,0.114194769,0.095241215,0.128526408,0.073587136,0.095940938,0.126503076,0.138477595,0.131972155,0.092187325,-454.7357,101.79913,1.7420133,16.79834,14.604196,24.912294,-26.382284,-44.62022,-30.323698,-25.97383,-8.553763,-16.685799,-2.514622,81.75223,27.472963,44.87876,16.420225,39.139473,20.116924,15.781934,17.514431,10.593413,16.780006,15.712953,12.146396,9.061251,1427.396084,784.1470082,0.825966725,2617.131551,1761.969575,0.571592999,36.69016659,18.6329006,29.33205554,23.9456784,24.5857385,21.79185905,38.33527547,7.76998795,6.871795409,5.971311048,7.057820342,4.485278762,4.468244714,5.986834009,0.069010417,0.039383257,0.923629286,86.1328125
0.03313917,0.41799396,0.409830577,0.290934329,0.209149609,0.189966251,0.193183683,0.206361193,0.212632646,0.24894677,0.285048784,0.238901207,0.239346372,0.059845543,0.109040681,0.103293937,0.102468267,0.100724844,0.093165725,0.068613531,0.099935409,0.100449331,0.093126476,0.111267599,0.094005606,-261.06665,54.303047,33.22278,54.091656,-1.206513,25.703169,-2.9565463,3.7457392,-23.402332,3.70052,-0.86881495,-4.823487,10.63084,44.704605,39.10564,12.505052,17.101181,12.682439,11.793286,6.1896405,8.932622,11.480572,6.857027,4.213392,4.1817403,6.5384865,3532.318506,1518.124735,0.800387243,6301.452637,1259.096512,0.046196201,16.22407238,17.43933232,20.53832266,15.05590456,16.94705307,18.71696943,39.08299363,4.620778828,4.951950872,6.349488131,3.174967274,3.091483775,2.835138143,4.206549998,0.151869032,0.128732146,1.393498618,143.5546875
0.020143938,0.316658886,0.290459155,0.304040485,0.285810983,0.230298287,0.184833346,0.1851343,0.203797873,0.212680391,0.178803225,0.271373236,0.326625875,0.128341168,0.16684083,0.126902153,0.161529838,0.173733296,0.116629867,0.142585736,0.117600993,0.088240752,0.112593092,0.132818487,0.134675501,-491.98523,87.28969,-43.041523,-30.989656,7.9716406,18.757273,-6.960786,-13.720857,-15.205405,-22.292538,-11.2377205,-16.282469,-9.5403185,83.64993,48.07772,22.869795,16.978205,19.3434,17.060461,10.548036,8.939488,9.364776,20.713264,15.675151,12.048461,9.992637,1631.263427,448.4137416,0.399755493,2482.598877,906.3116946,1.792866008,35.64967827,20.51880368,26.04280776,26.1912712,24.82161383,22.26589137,37.87329204,5.939583177,6.965427199,7.597268907,6.037610543,4.659981865,5.135609452,3.665641491,0.099272551,0.034341616,-0.207509524,75.99954044
0.021422139,0.214455855,0.286569043,0.35065354,0.389353242,0.372888601,0.266047872,0.193916174,0.183385492,0.180733844,0.18946395,0.168287966,0.17739766,0.115381902,0.148022636,0.125880793,0.128317307,0.192006788,0.14095827,0.083838281,0.119331302,0.119649471,0.118004965,0.085747109,0.082379956,-550.3256,87.71337,-36.48521,-12.441968,7.7224283,17.966469,-13.854407,-20.070763,-18.010185,-14.461576,-0.30416533,-21.738304,-6.5554695,107.16285,48.563763,24.667557,15.357634,25.536892,16.565193,13.477175,9.518383,10.93795,13.389776,12.691606,22.552864,6.7228675,1671.649617,511.4393158,-0.272711521,2882.358805,1166.548431,0.786152047,31.5119451,19.82127649,25.94801891,23.89890255,25.02483603,21.85112177,37.03449794,5.291488923,8.312533902,8.022265051,5.750266141,4.805045518,6.298930084,3.997513163,0.094229239,0.044613428,-0.139048816,234.9076705
0.03759754,0.301845397,0.309687718,0.265997133,0.228105305,0.238100352,0.217903087,0.175794572,0.194699712,0.303536819,0.35960976,0.350898949,0.260010331,0.106743954,0.108949072,0.084567877,0.103981042,0.113744867,0.099916688,0.077472166,0.055591582,0.093088568,0.109163985,0.078771131,0.070662568,-294.61197,67.88263,22.82919,27.356674,-13.041083,30.411022,-12.561763,-7.156067,-19.628782,-3.8338373,1.8817581,-0.6018279,10.837882,46.086876,13.538214,15.182528,10.9530115,14.715319,11.482648,11.284745,14.183008,12.811256,12.045597,7.855367,6.828621,6.397348,3177.053262,1014.831201,0.750080049,6257.688395,837.6290324,-0.658476777,18.36394994,17.55839157,22.27121806,17.43352758,17.46475522,17.42594501,38.03688936,4.374367189,5.998658845,8.200666169,3.934660761,3.187440527,2.424925838,3.117972748,0.128395363,0.05624736,0.879973288,99.38401442
0.034044408,0.383958944,0.361310775,0.306718123,0.212711022,0.17675786,0.143876518,0.145811237,0.204452954,0.267690759,0.277597282,0.294375427,0.300611754,0.095908239,0.108026014,0.142868335,0.154914352,0.1221208,0.082617482,0.057430127,0.11133924,0.138142721,0.102753401,0.054955499,0.081154434,-285.88232,48.17256,33.22769,36.980747,-7.24909,31.52086,-12.76541,-4.2678485,-27.943739,0.1124818,1.6404684,-2.6181223,12.4912405,49.08303,27.407614,12.515693,12.773744,10.361826,8.286311,8.73088,14.351248,13.799102,6.975269,5.29122,5.9589267,6.2737517,3778.888071,1488.264595,0.689040554,6695.829264,990.7234952,-0.224376998,19.5569928,20.15900333,23.68388136,16.82554519,17.00554727,18.47640002,40.14009519,4.161676382,6.680846709,7.034886059,4.524357668,3.167010676,3.083645747,4.178065458,0.149414063,0.116514643,1.346375986,129.1992188
0.007903373,0.258682028,0.25472536,0.288488892,0.252575062,0.216625271,0.183438237,0.187585503,0.249806909,0.293532036,0.317984703,0.314577492,0.273592953,0.093276875,0.109899773,0.123703979,0.137604293,0.119639328,0.104763745,0.106915927,0.16636671,0.166768074,0.104839821,0.107517667,0.11020967,-266.01514,55.837334,34.62127,39.881268,-18.988415,28.188232,-13.186529,-10.755767,-33.910038,-7.31258,1.0564628,-2.4319153,14.635848,30.29609,21.964806,13.58351,9.820524,7.9543614,12.171458,5.804933,10.4263115,10.0528345,8.68162,6.599074,5.7170897,8.625629,3483.748346,1362.422467,0.894574687,6352.64384,969.1942694,0.205812571,20.68714068,20.9913735,27.30341583,18.47635435,17.77300036,19.27276727,39.31616444,4.317781524,7.537103465,6.639893524,4.674621631,3.185175944,2.524291092,3.204491893,0.131892452,0.094670102,1.270195469,143.5546875
0.061854352,0.32860533,0.353394216,0.319853399,0.359912872,0.268948095,0.132671393,0.097129247,0.101996551,0.288514179,0.400883148,0.293506441,0.210128905,0.106492711,0.084371683,0.066245182,0.056361825,0.062008985,0.064299418,0.044717682,0.036043282,0.065964422,0.053599468,0.05654552,0.059525045,-279.9054,77.37501,3.9274652,33.4313,-10.470217,22.642244,-5.9266233,2.1838524,-15.546918,0.1527285,-2.1857436,1.4024497,10.673301,37.392536,17.091742,8.766063,12.187517,7.0009785,8.868568,9.594033,13.127508,13.265227,7.9055815,6.8554535,6.1544504,7.542916,2951.185077,924.0842245,1.048131572,5802.301025,904.1044618,-1.38044652,15.56432507,15.76474545,20.82898018,16.61509278,16.5851123,17.78459134,37.44928461,3.215352691,5.334399235,6.292310899,2.909057311,2.672473966,2.837307988,4.066100255,0.118127894,0.053363256,1.056184587,135.9991776
0.029050379,0.383566285,0.369658393,0.326706529,0.207803261,0.142682382,0.140112973,0.166845971,0.17788672,0.207738676,0.248527873,0.312800048,0.342107545,0.089449126,0.064138795,0.122434777,0.135229164,0.111731027,0.12473488,0.129133072,0.103762267,0.090962701,0.111169151,0.103947659,0.121332346,-277.9848,58.748627,35.748623,45.350815,-19.137888,27.201029,-19.785551,-18.522919,-21.105272,-6.952332,-1.8041914,-0.4559572,14.536669,39.39096,24.058336,13.707336,11.962525,9.199938,10.749248,11.139067,12.257033,8.909043,8.322186,7.625141,6.402528,6.132575,3359.781995,1281.488594,0.733158337,6015.738932,983.0907472,-0.612571491,19.23030197,20.59482109,25.81794997,15.96075616,17.69645825,17.83536581,38.38670053,4.269001153,5.889320721,6.667973236,3.210239252,3.10349924,2.336476854,2.922297117,0.13381845,0.089566996,1.477924807,143.5546875
0.075219094,0.292500978,0.28960063,0.261450356,0.260901942,0.290135397,0.23188488,0.175780379,0.193634282,0.293721272,0.320013243,0.281435339,0.255777087,0.071737836,0.092515119,0.101233446,0.118113634,0.134957325,0.134671863,0.174030339,0.110599356,0.092915904,0.097971972,0.091985445,0.105031525,-252.90569,48.231422,28.805565,42.070972,-7.9298925,23.406982,-7.871686,-8.416752,-30.741564,2.0576746,-0.74686,-1.6899285,14.37687,56.376717,23.177355,13.198583,11.084088,8.20149,9.096062,6.584651,11.087248,17.217283,6.827008,6.464808,5.529243,8.10572,3742.539669,1304.536893,0.880021907,6545.545451,1082.206233,-0.232132542,19.32577736,19.74254064,23.98949547,17.31708622,17.40168908,18.86979983,38.6314437,4.46065725,6.382876798,7.213372878,4.673576687,3.118015755,2.461666366,3.259210388,0.154097946,0.104136654,1.136892929,161.4990234
0.01366754,0.291826618,0.297369135,0.299786828,0.352811728,0.237577181,0.124963949,0.136303519,0.271427878,0.355122563,0.335799327,0.294672411,0.231342967,0.091167517,0.061671228,0.06900796,0.079410647,0.069759435,0.057169009,0.07624378,0.076549245,0.068614199,0.069338692,0.076257467,0.101013619,-289.956,51.81418,34.4827,33.803844,-12.449479,31.631516,-6.157373,-1.4266315,-26.462807,-1.0324717,3.4978013,0.2007849,15.228729,52.139664,22.013998,13.326535,9.851428,9.3566675,11.560479,7.475552,9.11784,14.858581,7.2547164,4.843688,5.2513857,7.4296155,3784.791201,1392.908105,0.524073206,6561.745199,954.3872205,-0.616455103,18.49305876,18.66608994,22.41739438,17.63087895,17.22128656,18.77944414,39.15869769,3.882376273,5.475219753,6.955706918,5.69591717,3.520089715,2.650254055,3.850192336,0.165647154,0.102070194,1.166411753,151.9990809
