ebm,chroma 0 mean,chroma 0 std,chroma 1 mean,chroma 1 std,chroma 2 mean,chroma 2 std,chroma 3 mean,chroma 3 std,chroma 4 mean,chroma 4 std,chroma 5 mean,chroma 5 std,chroma 6 mean,chroma 6 std,chroma 7 mean,chroma 7 std,chroma 8 mean,chroma 8 std,chroma 9 mean,chroma 9 std,chroma 10 mean,chroma 10 std,chroma 11 mean,chroma 11 std,mfccs 0 mean,mfccs 0 std,mfccs 1 mean,mfccs 1 std,mfccs 2 mean,mfccs 2 std,mfccs 3 mean,mfccs 3 std,mfccs 4 mean,mfccs 4 std,mfccs 5 mean,mfccs 5 std,mfccs 6 mean,mfccs 6 std,mfccs 7 mean,mfccs 7 std,mfccs 8 mean,mfccs 8 std,mfccs 9 mean,mfccs 9 std,mfccs 10 mean,mfccs 10 std,mfccs 11 mean,mfccs 11 std,mfccs 12 mean,mfccs 12 std,cent mean,cent std,cent skew,rolloff mean,rolloff std,rolloff skew,contrast 0 mean,contrast 0 std,contrast 1 mean,contrast 1 std,contrast 2 mean,contrast 2 std,contrast 3 mean,contrast 3 std,contrast 4 mean,contrast 4 std,contrast 5 mean,contrast 5 std,contrast 6 mean,contrast 6 std,zrate mean,zrate std,zrate skew,tempo
0.096422746,0.142257737,0.173514568,0.197630567,0.198160136,0.211560436,0.295729521,0.388431232,0.409288643,0.347399094,0.26412458,0.218627957,0.169946632,0.106875184,0.105827995,0.085183725,0.090791906,0.079866438,0.071924943,0.109638111,0.124906457,0.123490474,0.13278031,0.145988011,0.148674494,-431.82056,80.44987,37.7465,17.97146,-25.043192,1.511491,-4.324162,-11.820678,-25.665037,-9.697941,-12.360549,-10.0374565,-8.935468,64.51545,25.951756,19.669323,11.151886,15.266371,13.418448,10.485847,6.4668393,10.576594,7.219656,6.899935,5.940947,6.851407,2792.642348,1655.716686,1.221865799,5346.265666,2303.532935,0.245057461,30.51036926,21.70706999,23.16634591,18.79279028,17.53252862,17.5512409,33.29900174,7.517792049,8.220809641,8.475130476,5.911745826,3.662995699,2.816665939,2.480959478,0.078418873,0.06214619,1.48384656,123.046875
0.091907858,0.334225467,0.305382318,0.235364795,0.205909838,0.230518235,0.24536302,0.223631995,0.194187453,0.200048734,0.251899864,0.296240203,0.341385087,0.143660082,0.099928752,0.082729418,0.1095107,0.119317995,0.155709716,0.152212432,0.103422,0.047916954,0.114767502,0.170390503,0.148642035,-422.87405,70.63481,28.962448,21.991014,-22.590761,0.98423624,-2.4473307,-8.577766,-20.79676,-7.5096984,-9.600076,-6.524262,-7.2152653,73.097755,30.158909,21.223564,17.739794,12.127385,14.610591,11.880912,6.67274,8.765091,5.9494777,8.2179985,7.750607,6.0277185,2884.432055,1548.422876,1.20042469,5539.865112,2170.244551,0.16586907,27.9551878,20.44803644,19.98583177,17.70413742,18.4105209,18.16982283,33.74875651,8.182946524,8.593443946,7.720498002,4.835491525,5.778797964,3.868994648,2.694050307,0.08013916,0.056286555,2.750488735,184.5703125
0.111362717,0.306429496,0.355012948,0.340784506,0.27529823,0.196968233,0.161187589,0.157351968,0.147908993,0.141974631,0.162768483,0.2304663,0.280934369,0.160109935,0.164266359,0.164816669,0.19722318,0.172142081,0.10823322,0.143077087,0.133479769,0.118046958,0.145446662,0.193491983,0.164910261,-433.18484,88.94129,27.406662,25.001278,-20.772522,3.90625,-0.57864773,-7.4212503,-26.350142,-7.9515376,-10.20495,-4.9896455,-4.4361672,49.132435,32.73299,19.757227,16.869347,12.643258,12.481209,8.850854,6.498949,11.263861,8.296967,7.036257,6.2232985,6.4115434,2738.857117,1728.748928,1.383729035,5045.598348,2307.352291,0.340561012,30.68622417,21.62763797,20.55586899,18.46709801,17.62679273,18.36889872,32.84342723,6.643539047,6.530291684,6.505702509,5.815764453,3.432337206,3.286645423,2.950770488,0.07925076,0.084013152,2.767515041,112.3471467
0.031964787,0.171436534,0.195907665,0.185141971,0.226985855,0.329076891,0.42778484,0.420700861,0.349166169,0.248854598,0.140006686,0.080092551,0.113678409,0.097583778,0.097000841,0.104144065,0.115567164,0.116528304,0.130945415,0.113609275,0.148328713,0.150702569,0.080375281,0.085823971,0.100294848,-461.7765,90.50321,19.937737,20.028395,-15.977009,-2.374908,-10.863151,-12.17383,-22.472725,-7.5603976,-9.906938,-9.8951435,-6.6553326,71.549866,20.994469,20.160713,14.008255,13.518518,11.904657,10.521143,8.0254135,8.835547,8.17249,7.012077,7.6673923,6.228658,2538.755736,1592.637638,1.684803278,4869.843547,2171.746351,0.433396707,29.19066312,20.90301151,22.9331148,19.38908114,19.26767345,18.4835757,33.36542163,8.179096498,8.290707169,8.440674839,5.796842504,5.47791262,3.456106933,2.040012873,0.06837972,0.046110281,1.102586457,99.38401442
0.105588955,0.18789154,0.119427102,0.102143088,0.232729114,0.416973991,0.434319472,0.310114813,0.200848763,0.208058176,0.23643235,0.235278467,0.220646877,0.120456479,0.070466118,0.07599827,0.077748941,0.115959636,0.134035909,0.124579589,0.116241312,0.14717443,0.143530965,0.150695721,0.163967635,-373.41388,94.85121,21.379728,33.132183,-33.364998,-1.9621571,-9.385761,-18.428268,-24.650316,-12.186409,-7.3823295,-9.096107,-8.5949545,38.956207,29.192081,18.222698,12.547238,13.011725,13.9019,8.44512,11.754993,8.778035,7.549105,9.9487295,7.8539305,6.8697534,2437.718829,1365.611524,1.649385958,4775.137329,1895.526714,0.52990507,31.49682849,20.87007093,24.67577987,18.92525385,18.22998427,18.48508146,32.71672707,6.439917291,5.574510954,6.026522525,5.052722939,3.275590647,2.805733832,2.99213277,0.070457176,0.061214084,2.314959626,129.1992188
0.084591359,0.177142651,0.17220674,0.211442123,0.273856358,0.314324294,0.356241898,0.336462569,0.309544568,0.279955755,0.242638109,0.24416043,0.222104048,0.089356109,0.106254491,0.122582139,0.100958184,0.113874708,0.110304359,0.093142175,0.082516617,0.096033135,0.10743991,0.13010247,0.124617487,-451.97006,83.45526,25.978567,18.504684,-21.900608,-0.5393749,-5.3355474,-8.488006,-15.843493,-8.479435,-9.188017,-12.515631,-7.811416,91.90246,29.002306,19.567625,11.933327,11.882085,10.657702,12.408415,5.981027,10.747009,6.8682437,6.999667,7.1337905,6.078702,2585.602035,1262.115037,1.438602174,5251.11084,1868.864085,-0.100489986,26.874078,20.08270144,19.31550432,18.55663354,16.66219492,17.12389132,33.41237745,7.771532609,8.660193596,7.012342965,5.419489518,3.679044832,3.047719591,2.487728038,0.070321542,0.046444623,1.573486461,143.5546875
0.106076727,0.248951728,0.277525457,0.303995286,0.293163513,0.291316963,0.306538577,0.302413632,0.287320974,0.256115374,0.21582438,0.181765238,0.195526098,0.099205411,0.132658343,0.096690473,0.120880501,0.120486482,0.105989256,0.130219815,0.134238696,0.105699966,0.086062129,0.099248218,0.076178332,-419.28882,88.349014,15.279905,16.758474,-23.314577,-2.0415552,-7.8223166,-4.315845,-29.814898,-6.801887,-12.200965,-10.614239,0.48063928,55.58559,23.04875,18.93681,15.734459,12.743631,12.3069515,9.834433,8.3482685,11.088744,7.9640965,6.3749747,5.968373,8.4535,2740.569089,1716.913821,1.084817957,5002.232869,2482.282388,0.103305026,27.79251228,18.63050567,21.49726866,18.51600708,17.32081827,18.57872299,34.29057421,8.148862432,7.436338971,7.486909309,6.106998744,4.032821439,3.708393808,2.712623196,0.086925365,0.055328337,1.000833255,107.6660156
0.07364196,0.235704282,0.269066677,0.276356761,0.310152724,0.374287513,0.384574635,0.31502274,0.19687832,0.143678969,0.123337405,0.124252205,0.179357825,0.110474351,0.156979857,0.174767903,0.138273525,0.124873668,0.147321951,0.134786968,0.104723502,0.099222508,0.077339838,0.088768803,0.115659929,-431.8306,81.13116,33.925915,35.46228,-26.074593,7.257616,-9.532208,-16.992838,-19.501791,-15.5870075,-10.096432,-9.732564,-11.625521,46.026783,22.654419,19.017036,10.447364,11.750179,10.869727,7.2745924,6.6194344,7.085518,9.853517,7.010624,7.966103,8.934409,2739.667637,1533.308014,1.095068273,5346.86381,1989.753803,0.247257937,31.24573044,20.53004218,22.64936183,17.0923286,17.20172866,17.55899713,32.81980202,8.658057744,7.121469238,7.158973667,4.284343172,3.448292159,2.630338599,2.294732505,0.073637786,0.070448859,1.599477201,78.30255682
0.044626603,0.327371677,0.322337212,0.307305971,0.281353428,0.273468697,0.24731002,0.243663302,0.251858045,0.227174712,0.232035113,0.323465971,0.310128922,0.051382924,0.060614534,0.072549078,0.062560092,0.079196623,0.075952482,0.052967099,0.067344214,0.044138349,0.064747742,0.068732738,0.06768723,-744.8111,105.21504,1.9947617,19.438757,11.6617565,9.9963,-2.2567172,1.4920491,-1.7195467,-12.44821,-11.634717,-10.567531,-8.139527,60.749733,38.07218,32.769184,18.6377,15.4013405,14.700447,12.824186,10.372003,7.568931,7.6620836,7.9590898,5.842429,5.711869,1895.753453,947.0026281,0.270548923,3756.796265,2064.355791,-0.25984737,32.13701213,13.02970042,17.76490092,15.67628903,16.90593018,15.88463296,35.04678477,6.330407646,4.223274434,4.452978173,3.788353188,2.742007358,2.496253527,2.190586998,0.083737974,0.041575066,-0.007833742,151.9990809
0.086274513,0.141821795,0.116201708,0.144764428,0.183210449,0.225929911,0.276367671,0.347156878,0.375640394,0.380695362,0.329337771,0.269408244,0.209588102,0.094887829,0.102784233,0.091050566,0.093859956,0.102623067,0.102089831,0.105137977,0.110743838,0.117434089,0.144969298,0.16065656,0.106564566,-371.6519,63.08196,26.86649,23.006193,-20.432302,3.0453448,-9.363751,-8.94829,-24.762241,-3.7459946,-18.45742,-5.273658,-10.400796,32.98338,23.852621,16.242313,12.809854,8.931085,10.03502,8.609762,6.6683097,7.208261,11.977802,7.918753,7.382638,7.116111,3287.154467,1770.937306,0.936485731,6028.200277,2088.320586,-0.146390583,30.23264231,21.75643694,23.31409621,19.13622523,18.47614168,18.17363503,35.95695536,6.442743371,6.846860644,7.023339192,5.976585758,3.87873475,2.832798996,2.866252287,0.10482449,0.093186646,1.37416507,117.4538352
0.091931318,0.169630514,0.211989784,0.268110072,0.309565576,0.32042542,0.249827489,0.229372376,0.264661752,0.323230768,0.31783612,0.287406362,0.198588771,0.088572647,0.139296082,0.152638581,0.084243793,0.117965452,0.112956009,0.082958921,0.097963729,0.121971779,0.122503904,0.091666608,0.06484772,-508.76282,118.01588,24.431448,22.93948,-24.867044,7.7065954,-2.6154113,-14.905556,-8.744544,-9.837373,-10.48173,-2.500117,-5.714735,51.85097,24.279982,13.036705,17.689837,8.082254,7.834963,8.686235,12.107075,7.6246896,8.074922,9.696883,6.4418273,7.2148404,2085.948882,1091.684345,1.570273,4147.982788,2042.98057,0.069439872,28.14120823,16.65826843,18.18497392,16.94263105,16.46171496,17.38937148,33.15895521,7.107772099,6.775745813,5.958854257,4.272239953,2.810227382,2.409025131,1.978863877,0.06950774,0.03257058,0.393669026,129.1992188
0.061799812,0.171665511,0.177922372,0.208660885,0.249019212,0.41587723,0.472992674,0.423406955,0.229763299,0.16657834,0.155686514,0.183002762,0.19705777,0.071545022,0.05215013,0.075896402,0.090545771,0.082541187,0.092371336,0.071479062,0.064310285,0.091192557,0.076751675,0.090100258,0.107531442,-592.0181,96.45251,-44.721817,1.9459783,2.6355286,5.8604484,3.4152822,-6.38533,-1.954284,-12.352413,-11.002745,-6.3876286,-4.261198,75.45785,30.491505,8.369178,15.517968,32.80315,9.205931,11.744011,15.005144,7.7240033,9.516037,5.9354553,5.5170536,6.139514,1879.580103,456.1097624,0.208854669,3285.308838,859.9393828,0.098547095,36.04931432,16.29976377,20.63146926,18.65470399,18.29905831,21.35102269,37.40594338,5.355878515,7.253604652,6.295492655,3.884186455,2.130283571,3.909708669,3.957002991,0.110973217,0.041944595,-0.839323863,123.046875
0.036078901,0.164409893,0.146251469,0.169951923,0.180231895,0.242190141,0.417910049,0.449570296,0.379370515,0.296032782,0.250320592,0.239805576,0.215002026,0.046119894,0.064488149,0.093486945,0.096332988,0.090884993,0.047373642,0.032673651,0.062107076,0.0609792,0.062292165,0.077565746,0.0591097,-563.48145,98.560234,-58.523197,1.9405395,-11.027413,8.820098,1.8883528,-1.9119844,1.5363489,-12.329807,-7.5191402,-15.362084,-8.055557,70.312096,19.958782,16.2662,9.254019,36.27991,12.547507,11.588714,6.491562,10.119108,8.611074,9.322834,12.075413,5.831387,1991.889728,378.9013071,1.243205201,3603.870646,810.977742,0.616945133,35.94020096,14.08048428,21.98261347,18.53325121,18.3172216,19.86184175,39.13070012,5.818176415,4.653217298,7.024485685,4.017456587,2.752263412,2.470312712,2.576305791,0.118159541,0.033221005,-0.605360998,83.35433468
0.030598837,0.204570246,0.307655193,0.341387076,0.323409517,0.321937861,0.314008463,0.295821556,0.25929077,0.216989925,0.189990806,0.189255773,0.17613095,0.094555162,0.117053276,0.118500332,0.113710608,0.093133018,0.089062874,0.107296642,0.127144665,0.095426741,0.089006948,0.111180223,0.109834619,-437.19635,83.38761,15.961755,28.09768,-36.370426,-0.6628419,-0.9317916,-11.420704,-6.703915,-11.995553,-7.583069,-9.308257,-10.851518,65.95401,35.854374,19.198072,16.891237,17.805855,11.317075,10.099253,10.872486,12.928637,13.691011,6.4582205,10.375757,8.914961,2453.084728,1295.528804,1.258962283,4600.229899,1586.369697,-0.246134899,28.94203789,19.33355697,19.20115628,19.38546138,18.0081381,18.53394384,32.92137739,7.278493456,8.097136928,6.783487289,5.828783226,3.548935311,2.910545204,2.871559695,0.108647099,0.094201894,1.933580121,83.35433468
0.043519696,0.375978656,0.37928008,0.267628395,0.120258958,0.04225408,0.084132758,0.16304586,0.216663555,0.244706713,0.259181028,0.290437634,0.329597751,0.15644127,0.164747558,0.184750164,0.092831672,0.046796536,0.096348634,0.12800868,0.139124953,0.15405235,0.15017329,0.100667787,0.168121308,-551.64124,118.140526,-17.311058,7.8742013,-15.652058,-24.258986,-11.428461,-3.2040029,-1.3500168,-2.3706617,-9.376879,-22.405495,-15.038312,66.02195,30.162127,28.81388,21.205261,18.702713,15.999556,12.956413,11.447146,10.452232,14.525859,9.577925,10.705667,9.13799,1723.7842,1009.827741,2.448221565,3173.854574,1890.53468,1.30402957,28.26547356,26.76710995,31.13075869,27.07505544,22.91509596,21.66288184,38.72605006,6.005913031,7.482845032,7.830086457,8.045576948,5.39916275,4.044289085,5.333466324,0.061772099,0.033904828,1.62341473,58.72691761
0.097858808,0.265073024,0.208518526,0.196804631,0.175346028,0.177732591,0.197448528,0.271572183,0.340189638,0.309496294,0.34016943,0.366370005,0.347852622,0.124070719,0.102442929,0.062930839,0.090680871,0.079760461,0.096274998,0.103576687,0.069329991,0.062902998,0.071685797,0.070595161,0.081701012,-680.76337,86.23442,27.42847,23.568409,22.167068,11.972699,-1.1121492,-4.9592323,-6.0777874,-13.80362,-11.200188,-4.5969567,-3.2028642,83.497734,65.88185,20.804665,17.152214,22.537994,11.24546,10.800461,10.599379,7.575719,11.984441,8.568215,5.36824,4.080438,1734.523426,1087.211501,0.805620702,3322.144572,2000.992902,-0.278096827,33.98040503,15.4295287,21.15455883,15.9804263,18.64365587,17.0259936,34.51442002,6.648203465,5.657601729,6.461730674,4.333977873,4.604737533,2.896600494,2.29574506,0.065902145,0.039143384,0.327226327,71.77734375
0.069938931,0.244171991,0.280306718,0.298748152,0.303523471,0.338260065,0.311345942,0.259391299,0.192693978,0.181265001,0.20332225,0.23581582,0.217094494,0.148654771,0.161984382,0.135322102,0.162856145,0.133274096,0.140577084,0.140461506,0.093919333,0.072852094,0.082627226,0.09813609,0.081934454,-423.338,87.97504,14.202642,27.04626,-33.58068,5.5512123,-15.406442,-13.748424,-14.03145,-17.583712,-8.832094,-12.032649,-10.366968,47.35763,21.543879,17.953098,10.918873,15.35597,11.721226,9.590867,8.557022,9.348545,9.907037,7.4174447,8.536361,7.406939,2561.635306,1310.953183,1.035002548,4920.386759,1615.608696,-0.225017582,31.67152771,20.06591919,20.4350766,17.67244244,16.66551891,17.57675311,34.91030835,6.973555812,7.642751632,5.6137044,4.186856841,3.06601552,2.08320251,2.657056149,0.097794144,0.071665873,1.268945057,172.265625
0.09725209,0.288772278,0.206729154,0.193533009,0.207120716,0.234014142,0.238863308,0.22431904,0.289936633,0.309283324,0.329279,0.3665277,0.368913266,0.078467357,0.074656063,0.074770011,0.105455449,0.11650864,0.063329586,0.055848145,0.05833311,0.072369077,0.082515644,0.073021822,0.05358746,-744.2894,111.79346,6.0185466,23.812624,21.16605,16.550774,-0.9645373,-12.126219,-7.5112696,-11.134101,-12.401502,-6.499533,-2.343496,83.23031,47.028713,17.442493,20.378256,11.301549,8.810133,14.318752,19.206396,10.662687,7.051042,7.6334877,8.584312,6.810218,1892.992059,1004.087911,0.604507553,3715.574137,1888.269968,-0.425465475,32.18100559,14.26697375,20.76328826,16.06157298,18.35468866,17.54157922,34.58957167,5.648353857,4.57652212,5.649317134,3.837079758,4.938476562,3.833614798,2.935696498,0.071139865,0.033433301,0.059438498,215.3320313
0.015496412,0.375441392,0.283949992,0.204092186,0.187010423,0.228566451,0.248420757,0.221620311,0.17026447,0.179371599,0.269606231,0.358519979,0.408727283,0.088338371,0.129584556,0.122748024,0.079372742,0.101341761,0.093642634,0.068884265,0.051005768,0.064097084,0.115350892,0.111621916,0.083964066,-414.68686,98.076904,26.570726,33.118538,-45.573883,5.0027614,-5.841087,-21.778852,-10.710132,-14.161461,-11.739723,-1.7753822,-5.886344,38.492794,21.950201,18.84706,14.301346,14.268519,13.257756,9.052511,10.061411,8.0483465,9.32714,13.494383,7.770689,8.255765,2432.45701,1293.035061,1.138441207,4683.621216,1807.969537,-0.163162323,29.53837511,19.66505306,21.2317287,19.01238548,16.99652332,18.18436285,34.22926171,7.564525495,6.127864986,6.028490083,4.621940832,2.607560463,2.425205379,2.72245358,0.091188784,0.053461243,1.126015032,143.5546875
